spectrum_vin (va=0.05) X,spectrum_vin (va=0.05) Y,spectrum_vin (va=0.02) X,spectrum_vin (va=0.02) Y,spectrum_vin (va=0.1) X,spectrum_vin (va=0.1) Y
83007.81249999999,-322.6509381426794,83007.81249999999,-330.5929609848171,83007.81249999999,-316.6303382293997
83105.46874999999,-321.9519945404926,83105.46874999999,-329.9166840085044,83105.46874999999,-315.931394627213
83203.12499999999,-322.714118294435,83203.12499999999,-330.7051217112914,83203.12499999999,-316.6935183811554
83300.78124999999,-321.4964498682377,83300.78124999999,-329.4483732770979,83300.78124999999,-315.4758499549581
83398.43749999999,-321.9631498415902,83398.43749999999,-329.9378847427211,83398.43749999999,-315.9425499283106
83496.09374999999,-322.1259028678185,83496.09374999999,-330.111653873013,83496.09374999999,-316.1053029545389
83593.74999999999,-322.1106843433543,83593.74999999999,-330.0653574533323,83593.74999999999,-316.0900844300747
83691.40624999999,-322.1523182476815,83691.40624999999,-330.1698547639239,83691.40624999999,-316.1317183344019
83789.06249999999,-322.2852962154062,83789.06249999999,-330.2045945099767,83789.06249999999,-316.2646963021265
83886.71874999999,-322.39663095099,83886.71874999999,-330.3542248095885,83886.71874999999,-316.3760310377103
83984.37499999999,-322.2014554624585,83984.37499999999,-330.1810023498502,83984.37499999999,-316.1808555491789
84082.03124999999,-322.0213935888722,84082.03124999999,-330.003408147356,84082.03124999999,-316.0007936755925
84179.68749999999,-322.2575340861852,84179.68749999999,-330.1952500796876,84179.68749999999,-316.2369341729056
84277.34374999999,-322.3221519410992,84277.34374999999,-330.3242937198764,84277.34374999999,-316.3015520278196
84374.99999999999,-322.2013182592162,84374.99999999999,-330.1718665408189,84374.99999999999,-316.1807183459366
84472.65624999999,-321.9916577139487,84472.65624999999,-330.0212621002025,84472.65624999999,-315.971057800669
84570.31249999999,-322.1633952761392,84570.31249999999,-330.1062210322937,84570.31249999999,-316.1427953628596
84667.96874999999,-322.1907413472857,84667.96874999999,-330.1331525714153,84667.96874999999,-316.1701414340062
84765.62499999999,-322.1535576638454,84765.62499999999,-330.1190613680274,84765.62499999999,-316.1329577505658
84863.28124999999,-322.0244713228677,84863.28124999999,-329.9911739032288,84863.28124999999,-316.003871409588
84960.93749999999,-322.3425001325489,84960.93749999999,-330.2773141160269,84960.93749999999,-316.3219002192693
85058.59374999999,-322.2561398869809,85058.59374999999,-330.1566919309042,85058.59374999999,-316.2355399737013
85156.24999999999,-322.1372435397493,85156.24999999999,-330.1461282190622,85156.24999999999,-316.1166436264697
85253.90624999999,-322.3209273782573,85253.90624999999,-330.2012175318274,85253.90624999999,-316.3003274649777
85351.56249999999,-322.2805080457409,85351.56249999999,-330.2132779133037,85351.56249999999,-316.2599081324613
85449.21874999999,-322.1437626181056,85449.21874999999,-330.1208731427606,85449.21874999999,-316.123162704826
85546.87499999999,-322.3564591218365,85546.87499999999,-330.3240221272911,85546.87499999999,-316.3358592085569
85644.53124999999,-322.4772307521962,85644.53124999999,-330.3824023367161,85644.53124999999,-316.4566308389166
85742.18749999999,-322.4209026345571,85742.18749999999,-330.3433248632991,85742.18749999999,-316.4003027212776
85839.84374999999,-322.143615986847,85839.84374999999,-330.0366350130824,85839.84374999999,-316.1230160735673
85937.49999999999,-322.2964717741018,85937.49999999999,-330.2486690353032,85937.49999999999,-316.2758718608222
86035.15624999999,-322.1190377375602,86035.15624999999,-330.1185491438891,86035.15624999999,-316.0984378242806
86132.81249999999,-322.416415274192,86132.81249999999,-330.3617220296354,86132.81249999999,-316.3958153609124
86230.46874999999,-322.1585499066018,86230.46874999999,-330.1454747167076,86230.46874999999,-316.1379499933222
86328.12499999999,-322.3891624003695,86328.12499999999,-330.3247002171614,86328.12499999999,-316.3685624870899
86425.78124999999,-322.6728247548706,86425.78124999999,-330.5550952768268,86425.78124999999,-316.652224841591
86523.43749999999,-322.1210600737175,86523.43749999999,-330.0986699443598,86523.43749999999,-316.1004601604379
86621.09374999999,-321.9373716542709,86621.09374999999,-329.8956769494582,86621.09374999999,-315.9167717409912
86718.74999999999,-322.2135832809954,86718.74999999999,-330.1757659269213,86718.74999999999,-316.1929833677158
86816.40624999999,-322.1501599934695,86816.40624999999,-329.9560596124356,86816.40624999999,-316.1295600801898
86914.06249999999,-322.2008947351457,86914.06249999999,-330.1469127575814,86914.06249999999,-316.180294821866
87011.71874999999,-322.3156174190866,87011.71874999999,-330.2816910732532,87011.71874999999,-316.295017505807
87109.37499999999,-322.3714272704314,87109.37499999999,-330.365489955571,87109.37499999999,-316.3508273571517
87207.03124999999,-322.2033868693714,87207.03124999999,-330.2505182449457,87207.03124999999,-316.1827869560918
87304.68749999999,-322.3840942759866,87304.68749999999,-330.3483649023658,87304.68749999999,-316.363494362707
87402.34374999999,-322.0850043530625,87402.34374999999,-330.0918690336375,87402.34374999999,-316.0644044397829
87499.99999999999,-322.4919421193409,87499.99999999999,-330.4836288639759,87499.99999999999,-316.4713422060613
87597.65624999999,-322.4234832471597,87597.65624999999,-330.3458244152382,87597.65624999999,-316.40288333388
87695.31249999999,-322.5066130266893,87695.31249999999,-330.464209884141,87695.31249999999,-316.4860131134096
87792.96874999999,-322.5052339640862,87792.96874999999,-330.3803533482525,87792.96874999999,-316.4846340508066
87890.62499999999,-322.3480844536018,87890.62499999999,-330.2854990197317,87890.62499999999,-316.3274845403222
87988.28124999999,-322.2435332745695,87988.28124999999,-330.141201671527,87988.28124999999,-316.2229333612898
88085.93749999999,-322.0974292492954,88085.93749999999,-330.127705477014,88085.93749999999,-316.0768293360157
88183.59374999999,-322.1914147405459,88183.59374999999,-330.1788474302189,88183.59374999999,-316.1708148272663
88281.24999999999,-322.0878168353092,88281.24999999999,-330.0766153617537,88281.24999999999,-316.0672169220296
88378.90624999999,-322.2019997822457,88378.90624999999,-330.2514725065865,88378.90624999999,-316.181399868966
88476.56249999999,-322.1765956555914,88476.56249999999,-330.1073289460476,88476.56249999999,-316.1559957423118
88574.21874999999,-322.2727678183377,88574.21874999999,-330.2479263531868,88574.21874999999,-316.2521679050581
88671.87499999999,-322.3364210161773,88671.87499999999,-330.2944206850219,88671.87499999999,-316.3158211028976
88769.53124999999,-322.3708995847815,88769.53124999999,-330.2759921558236,88769.53124999999,-316.3502996715018
88867.18749999999,-322.6082713189235,88867.18749999999,-330.5726528745888,88867.18749999999,-316.5876714056438
88964.84374999999,-322.3300120662985,88964.84374999999,-330.2048237887274,88964.84374999999,-316.3094121530189
89062.49999999999,-322.5524752809854,89062.49999999999,-330.5276997938361,89062.49999999999,-316.5318753677058
89160.15624999999,-322.0846575904027,89160.15624999999,-329.9448456650226,89160.15624999999,-316.0640576771231
89257.81249999999,-322.4413642173227,89257.81249999999,-330.4065641125886,89257.81249999999,-316.4207643040431
89355.46874999999,-322.5619013302443,89355.46874999999,-330.6718884422498,89355.46874999999,-316.5413014169646
89453.12499999999,-322.2047762208333,89453.12499999999,-330.0485452037707,89453.12499999999,-316.1841763075536
89550.78124999999,-322.5158245771746,89550.78124999999,-330.6105439587832,89550.78124999999,-316.495224663895
89648.43749999999,-322.1505444895522,89648.43749999999,-330.0389169345942,89648.43749999999,-316.1299445762726
89746.09374999999,-322.2414297165957,89746.09374999999,-330.1778183647075,89746.09374999999,-316.220829803316
89843.74999999999,-322.3111402526036,89843.74999999999,-330.2656211490363,89843.74999999999,-316.290540339324
89941.40624999999,-322.1075981021519,89941.40624999999,-330.2153378608289,89941.40624999999,-316.0869981888723
90039.06249999999,-322.2189299038023,90039.06249999999,-330.2067760171884,90039.06249999999,-316.1983299905227
90136.71874999999,-322.6489379705023,90136.71874999999,-330.6068284517212,90136.71874999999,-316.6283380572227
90234.37499999999,-322.4308828884173,90234.37499999999,-330.3796138168528,90234.37499999999,-316.4102829751377
90332.03124999999,-322.3923985571192,90332.03124999999,-330.3411446432423,90332.03124999999,-316.3717986438396
90429.68749999999,-322.4561012002613,90429.68749999999,-330.4434878980472,90429.68749999999,-316.4355012869817
90527.34374999999,-322.0563271867023,90527.34374999999,-330.3118327020502,90527.34374999999,-316.0357272734227
90624.99999999999,-322.5416224482174,90624.99999999999,-330.4727431715625,90624.99999999999,-316.5210225349379
90722.65624999999,-322.495841169084,90722.65624999999,-330.3322461235614,90722.65624999999,-316.4752412558044
90820.31249999999,-322.1795595907007,90820.31249999999,-330.2207451229352,90820.31249999999,-316.1589596774211
90917.96874999999,-322.6901971014876,90917.96874999999,-330.5704864768814,90917.96874999999,-316.669597188208
91015.62499999999,-322.1366088105764,91015.62499999999,-330.1928497974064,91015.62499999999,-316.1160088972968
91113.28124999999,-322.4634457006996,91113.28124999999,-330.4941155937849,91113.28124999999,-316.44284578742
91210.93749999999,-322.4742486110929,91210.93749999999,-330.4003145274039,91210.93749999999,-316.4536486978133
91308.59374999999,-322.4767496531902,91308.59374999999,-330.2212397803175,91308.59374999999,-316.4561497399105
91406.24999999999,-322.5714440344856,91406.24999999999,-330.5131979954896,91406.24999999999,-316.550844121206
91503.90624999999,-322.6107748346661,91503.90624999999,-330.5725551652092,91503.90624999999,-316.5901749213864
91601.56249999999,-322.2034713477044,91601.56249999999,-330.2206943427817,91601.56249999999,-316.1828714344248
91699.21874999999,-322.1829992552334,91699.21874999999,-330.2159219616352,91699.21874999999,-316.1623993419538
91796.87499999999,-322.2915184493497,91796.87499999999,-330.2062656154695,91796.87499999999,-316.2709185360701
91894.53124999999,-322.3862238661565,91894.53124999999,-330.281169683455,91894.53124999999,-316.3656239528769
91992.18749999999,-322.1408397876723,91992.18749999999,-330.0956324936027,91992.18749999999,-316.1202398743927
92089.84374999999,-322.2816900621389,92089.84374999999,-330.2310152184368,92089.84374999999,-316.2610901488592
92187.49999999999,-322.4110134943812,92187.49999999999,-330.3832016912394,92187.49999999999,-316.3904135811015
92285.15624999999,-322.5925732401361,92285.15624999999,-330.4391691500814,92285.15624999999,-316.5719733268565
92382.81249999999,-322.3427061385189,92382.81249999999,-330.2729002260269,92382.81249999999,-316.3221062252392
92480.46874999999,-322.6709100265163,92480.46874999999,-330.591185845521,92480.46874999999,-316.6503101132366
92578.12499999999,-322.490744484429,92578.12499999999,-330.445311367568,92578.12499999999,-316.4701445711493
92675.78124999999,-322.5970696776687,92675.78124999999,-330.5594276334309,92675.78124999999,-316.5764697643891
92773.43749999999,-322.6829433846182,92773.43749999999,-330.616440770487,92773.43749999999,-316.6623434713386
92871.09374999999,-322.6313969234968,92871.09374999999,-330.6038939611494,92871.09374999999,-316.6107970102173
92968.74999999999,-322.4000604892057,92968.74999999999,-330.3130196650126,92968.74999999999,-316.379460575926
93066.40624999999,-322.2219816862193,93066.40624999999,-330.9103509953734,93066.40624999999,-316.2013817729397
93164.06249999999,-322.0981276391265,93164.06249999999,-330.0785579584885,93164.06249999999,-316.0775277258468
93261.71874999999,-322.4266484942336,93261.71874999999,-330.4030658425986,93261.71874999999,-316.4060485809541
93359.37499999999,-321.7575523534418,93359.37499999999,-329.6941995105649,93359.37499999999,-315.7369524401621
93457.03124999999,-322.4483524970921,93457.03124999999,-330.4456116043228,93457.03124999999,-316.4277525838125
93554.68749999999,-322.6323585422173,93554.68749999999,-330.5823186876358,93554.68749999999,-316.6117586289377
93652.34374999999,-322.3566654021383,93652.34374999999,-330.2938373177844,93652.34374999999,-316.3360654888587
93749.99999999999,-322.5344423946449,93749.99999999999,-330.4943592917991,93749.99999999999,-316.5138424813653
93847.65624999999,-322.4388553330289,93847.65624999999,-330.3942770081553,93847.65624999999,-316.4182554197492
93945.31249999999,-322.4677337104634,93945.31249999999,-330.4387772247314,93945.31249999999,-316.4471337971839
94042.96874999999,-322.4590900525699,94042.96874999999,-330.3872361453562,94042.96874999999,-316.4384901392903
94140.62499999999,-322.5937503172732,94140.62499999999,-330.6069842429647,94140.62499999999,-316.5731504039936
94238.28124999999,-322.5736852690537,94238.28124999999,-330.46144325128,94238.28124999999,-316.5530853557742
94335.93749999999,-322.5020598723271,94335.93749999999,-330.4535418207918,94335.93749999999,-316.4814599590475
94433.59374999999,-322.6666815691251,94433.59374999999,-330.0532151732266,94433.59374999999,-316.6460816558454
94531.24999999999,-322.1746269817475,94531.24999999999,-330.1405958792014,94531.24999999999,-316.1540270684678
94628.90624999999,-322.4617943610477,94628.90624999999,-330.3620467891226,94628.90624999999,-316.4411944477681
94726.56249999999,-321.8944969589638,94726.56249999999,-329.8540611595036,94726.56249999999,-315.8738970456842
94824.21874999999,-322.6149180310952,94824.21874999999,-330.5205292226514,94824.21874999999,-316.5943181178155
94921.87499999999,-322.5046498976139,94921.87499999999,-330.4448645466602,94921.87499999999,-316.4840499843343
95019.53124999999,-322.3825220978505,95019.53124999999,-330.3521401363234,95019.53124999999,-316.3619221845709
95117.18749999999,-322.6098565770136,95117.18749999999,-330.5297032222448,95117.18749999999,-316.589256663734
95214.84374999999,-322.5022227322679,95214.84374999999,-330.4231596152692,95214.84374999999,-316.4816228189882
95312.49999999999,-322.6258384174483,95312.49999999999,-330.5829384325975,95312.49999999999,-316.6052385041687
95410.15624999999,-322.2474011614731,95410.15624999999,-330.2045398417108,95410.15624999999,-316.2268012481935
95507.81249999999,-322.3676011818915,95507.81249999999,-330.2965553603372,95507.81249999999,-316.3470012686118
95605.46874999999,-322.7496217374176,95605.46874999999,-330.7888920628395,95605.46874999999,-316.729021824138
95703.12499999999,-322.3479648493595,95703.12499999999,-330.3139251439955,95703.12499999999,-316.3273649360799
95800.78124999999,-322.4579861779447,95800.78124999999,-330.4212265172196,95800.78124999999,-316.4373862646651
95898.43749999999,-322.4257019491494,95898.43749999999,-330.3756302133326,95898.43749999999,-316.4051020358698
95996.09374999999,-322.3988349728295,95996.09374999999,-330.2483216111698,95996.09374999999,-316.3782350595499
96093.74999999999,-322.5275408985834,96093.74999999999,-330.4868392625378,96093.74999999999,-316.5069409853037
96191.40624999999,-322.4537038535922,96191.40624999999,-330.5654487471197,96191.40624999999,-316.4331039403125
96289.06249999999,-322.3464898833281,96289.06249999999,-330.2958762601911,96289.06249999999,-316.3258899700485
96386.71874999999,-322.327911563147,96386.71874999999,-330.3512925681542,96386.71874999999,-316.3073116498675
96484.37499999999,-322.5045598550813,96484.37499999999,-330.4717153465271,96484.37499999999,-316.4839599418017
96582.03124999999,-322.3088520016043,96582.03124999999,-330.3711372923884,96582.03124999999,-316.2882520883247
96679.68749999999,-322.5591317910965,96679.68749999999,-330.5552828856445,96679.68749999999,-316.5385318778169
96777.34374999999,-322.1326266648657,96777.34374999999,-330.1071983700448,96777.34374999999,-316.112026751586
96874.99999999999,-322.329823519972,96874.99999999999,-330.3202796208577,96874.99999999999,-316.3092236066924
96972.65624999999,-322.6354094548756,96972.65624999999,-330.5432728034745,96972.65624999999,-316.6148095415959
97070.31249999999,-322.3388368796743,97070.31249999999,-330.3108648070562,97070.31249999999,-316.3182369663947
97167.96874999999,-322.579688223465,97167.96874999999,-330.5795920559085,97167.96874999999,-316.5590883101854
97265.62499999999,-322.5659911422673,97265.62499999999,-330.5114279366229,97265.62499999999,-316.5453912289877
97363.28124999999,-322.3368210774989,97363.28124999999,-330.3880387941134,97363.28124999999,-316.3162211642193
97460.93749999999,-322.531896089465,97460.93749999999,-330.490968869332,97460.93749999999,-316.5112961761854
97558.59374999999,-322.6845205722091,97558.59374999999,-330.5784855590258,97558.59374999999,-316.6639206589295
97656.24999999999,-322.3345516812389,97656.24999999999,-330.2859897527593,97656.24999999999,-316.3139517679593
97753.90624999999,-322.562338308852,97753.90624999999,-330.3384058670445,97753.90624999999,-316.5417383955724
97851.56249999999,-322.4924720987547,97851.56249999999,-330.4649635114374,97851.56249999999,-316.471872185475
97949.21874999999,-322.469293945052,97949.21874999999,-330.4232803207304,97949.21874999999,-316.4486940317724
98046.87499999999,-322.4368308921495,98046.87499999999,-330.3814194693236,98046.87499999999,-316.4162309788699
98144.53124999999,-322.452576439251,98144.53124999999,-330.3918346199993,98144.53124999999,-316.4319765259713
98242.18749999999,-322.3885138273816,98242.18749999999,-330.3795779258436,98242.18749999999,-316.367913914102
98339.84374999999,-322.1291672574731,98339.84374999999,-330.1207223335023,98339.84374999999,-316.1085673441935
98437.49999999999,-322.2082712454875,98437.49999999999,-330.1453283310298,98437.49999999999,-316.1876713322079
98535.15624999999,-322.4619979515092,98535.15624999999,-330.4517154549288,98535.15624999999,-316.4413980382296
98632.81249999999,-322.3575596820692,98632.81249999999,-330.3476872100146,98632.81249999999,-316.3369597687896
98730.46874999999,-322.5855614526919,98730.46874999999,-330.4696067730861,98730.46874999999,-316.5649615394123
98828.12499999999,-322.3768852497741,98828.12499999999,-330.3676501030151,98828.12499999999,-316.3562853364945
98925.78124999999,-322.5219723076231,98925.78124999999,-330.4743238761003,98925.78124999999,-316.5013723943435
99023.43749999999,-322.3632561518207,99023.43749999999,-330.3821903060578,99023.43749999999,-316.3426562385411
99121.09374999999,-322.5737132675438,99121.09374999999,-330.6059801103845,99121.09374999999,-316.5531133542642
99218.74999999999,-322.6175459277659,99218.74999999999,-330.5574437599642,99218.74999999999,-316.5969460144863
99316.40624999999,-322.9597177491031,99316.40624999999,-331.2697837209854,99316.40624999999,-316.9391178358235
99414.06249999999,-322.6469686437399,99414.06249999999,-330.5869050969305,99414.06249999999,-316.6263687304603
99511.71874999999,-322.6911739408561,99511.71874999999,-330.6844186371362,99511.71874999999,-316.6705740275764
99609.37499999999,-322.5743268961106,99609.37499999999,-330.4197792291329,99609.37499999999,-316.5537269828309
99707.03124999999,-322.2745700293499,99707.03124999999,-330.2602116340551,99707.03124999999,-316.2539701160703
99804.68749999999,-322.0605558334655,99804.68749999999,-330.0268044778942,99804.68749999999,-316.0399559201859
99902.34374999999,-322.4805109219484,99902.34374999999,-330.2972243274463,99902.34374999999,-316.4599110086688
99999.99999999999,-328.1445025092238,99999.99999999999,-336.0850129000486,99999.99999999999,-322.1239025959442
