spectrum_ve (va=0.02) X,spectrum_ve (va=0.02) Y,spectrum_ve (va=0.05) X,spectrum_ve (va=0.05) Y,spectrum_ve (va=0.1) X,spectrum_ve (va=0.1) Y
82617.18749999999,-94.83975697733065,82617.18749999999,-104.8023217361922,82617.18749999999,-91.32297648325468
82714.84374999999,-79.16761826361551,82714.84374999999,-86.89600157733211,82714.84374999999,-91.12046378197616
82812.49999999999,-83.98026063247701,82812.49999999999,-84.64527899184718,82812.49999999999,-97.82016663320857
82910.15624999999,-88.63395146592501,82910.15624999999,-83.58035899749777,82910.15624999999,-84.83067081455926
83007.81249999999,-92.83062139596508,83007.81249999999,-85.68069210899226,83007.81249999999,-85.21682613590875
83105.46874999999,-95.65250374806409,83105.46874999999,-93.83856083391993,83105.46874999999,-86.13020711725441
83203.12499999999,-90.37438898011743,83203.12499999999,-82.47304197241729,83203.12499999999,-88.67964024582625
83300.78124999999,-98.46210225709363,83300.78124999999,-94.97844588650952,83300.78124999999,-86.00538914151407
83398.43749999999,-93.01940993809971,83398.43749999999,-86.74868604735133,83398.43749999999,-86.3348714100272
83496.09374999999,-80.90273788713894,83496.09374999999,-80.4010678457182,83496.09374999999,-85.83112699255862
83593.74999999999,-84.61157642959739,83593.74999999999,-87.03264857325449,83593.74999999999,-83.28703869282421
83691.40624999999,-86.1172925467217,83691.40624999999,-87.87478309551818,83691.40624999999,-97.45457324882041
83789.06249999999,-83.08679885546789,83789.06249999999,-82.05278177215375,83789.06249999999,-82.43602446900375
83886.71874999999,-81.95129027855393,83886.71874999999,-83.41259971857171,83886.71874999999,-83.69223388530757
83984.37499999999,-97.09652801881839,83984.37499999999,-86.78365105417498,83984.37499999999,-79.68400928624868
84082.03124999999,-90.4771469725879,84082.03124999999,-91.48773867645856,84082.03124999999,-78.06728658763843
84179.68749999999,-91.13079699560001,84179.68749999999,-83.42917834474738,84179.68749999999,-81.43472914243623
84277.34374999999,-94.23237043744699,84277.34374999999,-87.27722052667987,84277.34374999999,-83.14795952004077
84374.99999999999,-94.43463430212334,84374.99999999999,-86.09333098017265,84374.99999999999,-100.5218851049782
84472.65624999999,-83.7845276404697,84472.65624999999,-82.4012559798004,84472.65624999999,-81.5700988763203
84570.31249999999,-87.45995573665354,84570.31249999999,-85.80327407005447,84570.31249999999,-84.61338041986167
84667.96874999999,-95.73311859868257,84667.96874999999,-99.94751124822739,84667.96874999999,-105.7405742367507
84765.62499999999,-93.72789017456708,84765.62499999999,-94.34747060637542,84765.62499999999,-89.04309837005187
84863.28124999999,-82.17017683279639,84863.28124999999,-79.64488125014304,84863.28124999999,-86.21209120950063
84960.93749999999,-83.35804360340708,84960.93749999999,-93.72876352436214,84960.93749999999,-94.10819128460267
85058.59374999999,-86.17447595795045,85058.59374999999,-111.1146780210632,85058.59374999999,-91.58646194331554
85156.24999999999,-86.25421512570966,85156.24999999999,-91.84513193464747,85156.24999999999,-79.0887474403355
85253.90624999999,-94.71473357209275,85253.90624999999,-97.05324926957681,85253.90624999999,-82.88922399429482
85351.56249999999,-92.51981269249708,85351.56249999999,-80.90807557065415,85351.56249999999,-85.05327560953654
85449.21874999999,-90.4697515616962,85449.21874999999,-79.78085253845047,85449.21874999999,-108.1241158876602
85546.87499999999,-86.29135852870009,85546.87499999999,-94.22849558117463,85546.87499999999,-87.41128406789558
85644.53124999999,-81.66653676459535,85644.53124999999,-86.04035152261743,85644.53124999999,-82.07577649522756
85742.18749999999,-90.77643402117295,85742.18749999999,-90.21042731265631,85742.18749999999,-78.08484522467431
85839.84374999999,-80.41741867989674,85839.84374999999,-90.29316325987837,85839.84374999999,-86.65774573575099
85937.49999999999,-90.60420673855715,85937.49999999999,-98.01397246979,85937.49999999999,-85.77855440462619
86035.15624999999,-90.74339728311259,86035.15624999999,-85.43053580984676,86035.15624999999,-84.98582952359142
86132.81249999999,-83.19216555237382,86132.81249999999,-98.06739188095138,86132.81249999999,-87.50426027392055
86230.46874999999,-79.08479843901975,86230.46874999999,-89.87993623852699,86230.46874999999,-88.06421849104835
86328.12499999999,-84.77013906340305,86328.12499999999,-81.58691377371566,86328.12499999999,-88.94630861301165
86425.78124999999,-89.11645867280264,86425.78124999999,-87.90715642906206,86425.78124999999,-86.0261488581514
86523.43749999999,-86.98572600726528,86523.43749999999,-93.08282377784303,86523.43749999999,-91.42417810627329
86621.09374999999,-78.78812869763499,86621.09374999999,-90.72251320613303,86621.09374999999,-102.6152444647988
86718.74999999999,-83.12608624738115,86718.74999999999,-84.13652321299534,86718.74999999999,-91.30488787481995
86816.40624999999,-79.08930058926552,86816.40624999999,-82.08583762238641,86816.40624999999,-81.82056636726684
86914.06249999999,-83.21184377432863,86914.06249999999,-85.45034930496307,86914.06249999999,-94.02491114779616
87011.71874999999,-86.30384412820891,87011.71874999999,-77.71519531958917,87011.71874999999,-81.94743182924606
87109.37499999999,-84.43598449454775,87109.37499999999,-90.13956469011524,87109.37499999999,-87.3123680123162
87207.03124999999,-81.94058542920159,87207.03124999999,-79.42317575373386,87207.03124999999,-89.35437758797796
87304.68749999999,-83.10989265102131,87304.68749999999,-82.50774927259525,87304.68749999999,-88.52466694312514
87402.34374999999,-81.78237636838386,87402.34374999999,-85.05498349510162,87402.34374999999,-85.26436989685297
87499.99999999999,-81.17802682541128,87499.99999999999,-92.42257749927653,87499.99999999999,-91.54157262743718
87597.65624999999,-82.79991534739781,87597.65624999999,-98.51116374941385,87597.65624999999,-81.92281148974983
87695.31249999999,-84.55364584270284,87695.31249999999,-87.87642081996239,87695.31249999999,-82.42954666480085
87792.96874999999,-83.11987970634442,87792.96874999999,-86.56262294019696,87792.96874999999,-81.88606251462193
87890.62499999999,-80.27989609076819,87890.62499999999,-85.22927805483414,87890.62499999999,-80.32955677060602
87988.28124999999,-89.5534752306731,87988.28124999999,-83.77159664887085,87988.28124999999,-87.10388436890932
88085.93749999999,-86.59151502936551,88085.93749999999,-87.2076016715596,88085.93749999999,-85.44450888153698
88183.59374999999,-93.56269304143873,88183.59374999999,-87.51344363760441,88183.59374999999,-88.27933722283331
88281.24999999999,-82.2122251001893,88281.24999999999,-79.22008654871452,88281.24999999999,-80.04909037442974
88378.90624999999,-93.57451210817177,88378.90624999999,-80.7094020632035,88378.90624999999,-87.89525195159806
88476.56249999999,-91.53818824526428,88476.56249999999,-83.01804661248055,88476.56249999999,-85.80036227948457
88574.21874999999,-90.66567654567777,88574.21874999999,-84.90299176471085,88574.21874999999,-88.26853991651842
88671.87499999999,-84.19990846008595,88671.87499999999,-85.34443799071403,88671.87499999999,-99.94698471409022
88769.53124999999,-84.603726168626,88769.53124999999,-85.2822756740635,88769.53124999999,-98.26609330723913
88867.18749999999,-83.50100599648218,88867.18749999999,-88.47340734055634,88867.18749999999,-84.88336172107631
88964.84374999999,-83.27482540850059,88964.84374999999,-94.49109145636065,88964.84374999999,-79.14509751771172
89062.49999999999,-77.06765855211805,89062.49999999999,-84.53258253904069,89062.49999999999,-92.08322602188147
89160.15624999999,-81.65163434978649,89160.15624999999,-86.08931732359088,89160.15624999999,-85.65294076139102
89257.81249999999,-78.99741568021169,89257.81249999999,-85.80803814611996,89257.81249999999,-91.0766112935117
89355.46874999999,-92.35532436368172,89355.46874999999,-99.81288251638658,89355.46874999999,-88.58877663832979
89453.12499999999,-87.69964454009823,89453.12499999999,-84.95494905043768,89453.12499999999,-97.02047430213474
89550.78124999999,-84.50848095369862,89550.78124999999,-88.184037297766,89550.78124999999,-94.89475761460044
89648.43749999999,-87.33887009224691,89648.43749999999,-81.16831121229794,89648.43749999999,-83.67679646167829
89746.09374999999,-81.52143258704112,89746.09374999999,-81.09814876265355,89746.09374999999,-97.75757210995786
89843.74999999999,-97.30287399430719,89843.74999999999,-82.05425888614971,89843.74999999999,-89.04945240942072
89941.40624999999,-88.60081989838159,89941.40624999999,-86.00769025593281,89941.40624999999,-93.19756258132912
90039.06249999999,-83.50222723671898,90039.06249999999,-88.2052441513615,90039.06249999999,-87.96853158460465
90136.71874999999,-87.74898135059006,90136.71874999999,-84.27167029203395,90136.71874999999,-81.03111477910814
90234.37499999999,-87.36477076238229,90234.37499999999,-81.81741219918257,90234.37499999999,-91.50264754605614
90332.03124999999,-91.79788422128452,90332.03124999999,-83.34796924038156,90332.03124999999,-85.93672227434234
90429.68749999999,-89.75561823203552,90429.68749999999,-85.05711605209314,90429.68749999999,-94.3634533658356
90527.34374999999,-83.45839301572865,90527.34374999999,-88.21808846662077,90527.34374999999,-97.19573300204019
90624.99999999999,-87.89663245667192,90624.99999999999,-85.22919392737708,90624.99999999999,-92.42353094851327
90722.65624999999,-85.24693470524613,90722.65624999999,-94.20477000082377,90722.65624999999,-82.12562229903739
90820.31249999999,-106.4597536989395,90820.31249999999,-85.56490406449353,90820.31249999999,-82.07364580162974
90917.96874999999,-81.93865977297958,90917.96874999999,-84.29060367728694,90917.96874999999,-88.22617343755367
91015.62499999999,-94.46661895901465,91015.62499999999,-82.90893713663013,91015.62499999999,-79.43951006941782
91113.28124999999,-88.09517406698207,91113.28124999999,-103.375728138122,91113.28124999999,-85.59837221831094
91210.93749999999,-91.34567985221099,91210.93749999999,-87.33667008789277,91210.93749999999,-80.66880009443226
91308.59374999999,-91.76594765021832,91308.59374999999,-85.77481846051015,91308.59374999999,-84.20608470074163
91406.24999999999,-88.51380891183952,91406.24999999999,-81.63325324808801,91406.24999999999,-91.24783312404395
91503.90624999999,-92.20884450130228,91503.90624999999,-81.20143987120474,91503.90624999999,-88.10451728062165
91601.56249999999,-84.21577526241717,91601.56249999999,-90.83156752534769,91601.56249999999,-82.93599159119049
91699.21874999999,-78.12980346160833,91699.21874999999,-82.37166990673168,91699.21874999999,-80.26467600752669
91796.87499999999,-88.74458304801334,91796.87499999999,-85.09149980210553,91796.87499999999,-80.8659543855459
91894.53124999999,-90.46664025694277,91894.53124999999,-85.8479197061564,91894.53124999999,-89.73236954963822
91992.18749999999,-82.1642919628253,91992.18749999999,-98.25852176339836,91992.18749999999,-87.10955473339951
92089.84374999999,-82.84636366758974,92089.84374999999,-85.47365305388485,92089.84374999999,-86.40757389122743
92187.49999999999,-89.70053411729151,92187.49999999999,-91.91432135070522,92187.49999999999,-89.9050491752878
92285.15624999999,-83.18518377406308,92285.15624999999,-90.29575303184063,92285.15624999999,-91.16269426779554
92382.81249999999,-80.74387878796735,92382.81249999999,-87.67858946633105,92382.81249999999,-100.2589738919888
92480.46874999999,-90.3020390580336,92480.46874999999,-83.02763484335455,92480.46874999999,-83.25849268168818
92578.12499999999,-84.40141225349316,92578.12499999999,-88.88940412002552,92578.12499999999,-86.92902996342382
92675.78124999999,-84.4242684862665,92675.78124999999,-101.4424013196607,92675.78124999999,-82.47191831323947
92773.43749999999,-88.25806707970942,92773.43749999999,-87.48544765087694,92773.43749999999,-85.99382399267992
92871.09374999999,-97.67104721330135,92871.09374999999,-87.53296891011217,92871.09374999999,-92.66260009652838
92968.74999999999,-86.44963240994498,92968.74999999999,-83.96190196246346,92968.74999999999,-78.67575361331525
93066.40624999999,-91.58412843307991,93066.40624999999,-86.3411937679348,93066.40624999999,-118.6532967870782
93164.06249999999,-88.68942172827349,93164.06249999999,-80.506006844696,93164.06249999999,-85.29675411673763
93261.71874999999,-79.19924801070515,93261.71874999999,-91.75721927578778,93261.71874999999,-92.51027351851052
93359.37499999999,-89.55151103307108,93359.37499999999,-85.44049865807219,93359.37499999999,-83.61673374878723
93457.03124999999,-83.89245422085325,93457.03124999999,-105.2684299459602,93457.03124999999,-90.16769610620024
93554.68749999999,-85.2381731283552,93554.68749999999,-94.693880539578,93554.68749999999,-84.47786712762959
93652.34374999999,-91.06135576358385,93652.34374999999,-90.29437305025523,93652.34374999999,-86.46774321495245
93749.99999999999,-93.46883112378733,93749.99999999999,-80.68831654098855,93749.99999999999,-90.61391540902875
93847.65624999999,-90.04893614844674,93847.65624999999,-91.81759325968271,93847.65624999999,-80.91536223700103
93945.31249999999,-93.04044456381672,93945.31249999999,-82.03676500752562,93945.31249999999,-80.07842538605192
94042.96874999999,-82.98722660171818,94042.96874999999,-88.24472928630175,94042.96874999999,-82.34891371737911
94140.62499999999,-81.92183940170818,94140.62499999999,-82.09832886899191,94140.62499999999,-99.57233095952643
94238.28124999999,-82.0277842261202,94238.28124999999,-83.75022017873985,94238.28124999999,-79.92474728150425
94335.93749999999,-84.56337024931869,94335.93749999999,-85.09861545795661,94335.93749999999,-81.91397453655554
94433.59374999999,-81.64772595776626,94433.59374999999,-87.60647546018976,94433.59374999999,-81.11277686518143
94531.24999999999,-81.22428929191598,94531.24999999999,-83.08962461332735,94531.24999999999,-88.12772973857649
94628.90624999999,-84.15820340760678,94628.90624999999,-82.14419329787256,94628.90624999999,-85.15369413883556
94726.56249999999,-95.32217004411093,94726.56249999999,-88.04553642762146,94726.56249999999,-84.40652216776805
94824.21874999999,-102.4004284969521,94824.21874999999,-100.4804197441416,94824.21874999999,-86.14911896889829
94921.87499999999,-81.53090617986116,94921.87499999999,-91.86175749420583,94921.87499999999,-81.44792840032494
95019.53124999999,-91.03348907402625,95019.53124999999,-94.75811899877851,95019.53124999999,-84.5620684777324
95117.18749999999,-86.82412218319294,95117.18749999999,-91.29143793159621,95117.18749999999,-85.77604603866389
95214.84374999999,-83.13552974178428,95214.84374999999,-84.9450284163656,95214.84374999999,-80.63230443235064
95312.49999999999,-80.88536633342891,95312.49999999999,-84.24788813840755,95312.49999999999,-83.75270868955488
95410.15624999999,-93.10076262479221,95410.15624999999,-84.64879818559561,95410.15624999999,-113.7840960349331
95507.81249999999,-97.64225325775402,95507.81249999999,-81.90978088120355,95507.81249999999,-80.43275299143966
95605.46874999999,-93.39675741208157,95605.46874999999,-84.69541426119086,95605.46874999999,-85.80606098528546
95703.12499999999,-100.6852277661753,95703.12499999999,-84.38061264111882,95703.12499999999,-88.0289920261778
95800.78124999999,-88.31493696931685,95800.78124999999,-92.14955494904252,95800.78124999999,-82.36861094462887
95898.43749999999,-78.23215000070709,95898.43749999999,-90.55288480875464,95898.43749999999,-82.69323454277128
95996.09374999999,-80.2228473735058,95996.09374999999,-91.28162575014056,95996.09374999999,-88.09015172468976
96093.74999999999,-84.61804299763526,96093.74999999999,-82.06346550376585,96093.74999999999,-94.75780599848855
96191.40624999999,-83.61130812065142,96191.40624999999,-85.34064743206235,96191.40624999999,-89.95908191585409
96289.06249999999,-98.63564955928081,96289.06249999999,-83.12002898452789,96289.06249999999,-82.2899151047726
96386.71874999999,-83.94520875452309,96386.71874999999,-83.54078932227709,96386.71874999999,-82.91017234976678
96484.37499999999,-82.46960475655894,96484.37499999999,-86.2110721421983,96484.37499999999,-86.9679767758653
96582.03124999999,-82.88213188337994,96582.03124999999,-81.3399220728347,96582.03124999999,-79.26991170061447
96679.68749999999,-86.18391047923782,96679.68749999999,-87.36660125351726,96679.68749999999,-85.80852900536689
96777.34374999999,-83.2262158603821,96777.34374999999,-92.99394337224749,96777.34374999999,-79.81667513282511
96874.99999999999,-84.45642483871427,96874.99999999999,-80.48401358608533,96874.99999999999,-86.96531731284061
96972.65624999999,-90.91720590665311,96972.65624999999,-82.56422473574231,96972.65624999999,-98.26155816290905
97070.31249999999,-91.7858162618374,97070.31249999999,-88.226629698732,97070.31249999999,-83.94102572665383
97167.96874999999,-82.65656526122021,97167.96874999999,-82.50339523926363,97167.96874999999,-88.75749729425593
97265.62499999999,-85.74856200485598,97265.62499999999,-89.19752973681673,97265.62499999999,-80.33587415085552
97363.28124999999,-88.51165629477622,97363.28124999999,-82.80343164377938,97363.28124999999,-85.42870857010629
97460.93749999999,-85.32875597610425,97460.93749999999,-78.9410517670691,97460.93749999999,-85.21545180681042
97558.59374999999,-83.21550914922236,97558.59374999999,-82.37349498098018,97558.59374999999,-84.43444773364524
97656.24999999999,-99.07851599402588,97656.24999999999,-87.31366459672813,97656.24999999999,-88.83343781622479
97753.90624999999,-84.62501575655169,97753.90624999999,-89.1470464689188,97753.90624999999,-86.62437689736892
97851.56249999999,-111.5109132337741,97851.56249999999,-91.18941475337556,97851.56249999999,-93.05694692320185
97949.21874999999,-80.90181300728928,97949.21874999999,-79.60219159872905,97949.21874999999,-92.61069497944047
98046.87499999999,-85.20263939600622,98046.87499999999,-88.49375133110286,98046.87499999999,-100.3412677938253
98144.53124999999,-88.4881661505182,98144.53124999999,-83.01037134998374,98144.53124999999,-96.38433586597105
98242.18749999999,-78.51238150601995,98242.18749999999,-85.31126871079454,98242.18749999999,-87.40830046293507
98339.84374999999,-94.44795906327712,98339.84374999999,-95.85231374940285,98339.84374999999,-85.19574510821332
98437.49999999999,-101.4832071856073,98437.49999999999,-96.28419860547753,98437.49999999999,-93.18391918903555
98535.15624999999,-85.03111426610404,98535.15624999999,-82.02283526390923,98535.15624999999,-84.59739891076254
98632.81249999999,-84.11330529909763,98632.81249999999,-93.24267972342072,98632.81249999999,-84.31344264893858
98730.46874999999,-85.26981678187509,98730.46874999999,-88.63581412724409,98730.46874999999,-82.51284012084261
98828.12499999999,-84.72396713902452,98828.12499999999,-88.95569962783958,98828.12499999999,-90.1564217661379
98925.78124999999,-87.13891673539122,98925.78124999999,-84.60817608187703,98925.78124999999,-106.0674617999994
99023.43749999999,-84.48354103634456,99023.43749999999,-83.26743790501274,99023.43749999999,-81.29418999573332
99121.09374999999,-87.73008679821002,99121.09374999999,-83.08810187702511,99121.09374999999,-94.41710243979915
99218.74999999999,-81.53153716594437,99218.74999999999,-94.39497198903565,99218.74999999999,-84.21846726938375
99316.40624999999,-90.15543988391316,99316.40624999999,-87.46129072166138,99316.40624999999,-82.32533426754148
99414.06249999999,-91.27340926136164,99414.06249999999,-107.099913670676,99414.06249999999,-94.48635717707866
99511.71874999999,-84.747205441074,99511.71874999999,-83.72170200452609,99511.71874999999,-90.38857149070351
99609.37499999999,-84.2421408319573,99609.37499999999,-80.83954534183293,99609.37499999999,-86.14181370992955
99707.03124999999,-86.9446439624792,99707.03124999999,-85.9660604780762,99707.03124999999,-87.85930991472461
99804.68749999999,-83.02349313806367,99804.68749999999,-87.49081738473345,99804.68749999999,-79.96181856615709
99902.34374999999,-94.5468174341971,99902.34374999999,-88.30641912702413,99902.34374999999,-86.5376516669522
99999.99999999999,-97.84401289125066,99999.99999999999,-92.98325191750068,99999.99999999999,-97.84401289129639
